factor_id,frequency,top_k,signal_date,selected_count,unique_sid_count,score_monotone,nested_passed
XS018_AMIHUD_252,weekly,20,2018-09-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-09-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-09-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-10-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-10-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-10-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-10-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-11-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-11-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-11-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-11-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-11-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-12-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-12-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-12-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2018-12-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-01-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-01-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-01-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-01-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-02-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-02-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-02-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-02-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-03-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-03-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-03-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-03-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-03-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-04-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-04-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-04-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-04-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-05-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-05-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-05-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-05-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-05-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-06-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-06-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-06-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-06-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-07-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-07-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-07-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-07-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-08-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-08-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-08-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-08-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-08-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-09-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-09-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-09-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-09-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-10-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-10-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-10-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-10-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-11-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-11-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-11-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-11-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-11-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-12-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-12-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-12-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2019-12-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-01-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-01-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-01-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-01-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-01-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-02-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-02-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-02-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-02-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-03-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-03-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-03-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-03-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-04-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-04-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-04-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-04-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-05-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-05-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-05-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-05-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-05-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-06-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-06-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-06-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-06-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-07-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-07-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-07-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-07-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-07-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-08-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-08-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-08-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-08-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-09-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-09-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-09-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-09-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-10-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-10-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-10-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-10-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-10-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-11-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-11-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-11-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-11-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-12-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-12-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-12-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-12-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2020-12-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-01-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-01-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-01-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-01-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-02-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-02-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-02-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-02-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-03-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-03-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-03-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-03-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-04-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-04-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-04-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-04-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-04-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-05-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-05-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-05-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-05-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-06-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-06-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-06-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-06-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-07-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-07-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-07-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-07-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-07-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-08-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-08-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-08-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-08-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-09-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-09-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-09-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-09-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-10-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-10-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-10-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-10-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-10-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-11-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-11-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-11-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-11-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-12-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-12-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-12-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-12-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2021-12-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-01-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-01-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-01-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-01-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-02-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-02-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-02-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-02-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-03-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-03-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-03-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-03-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-04-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-04-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-04-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-04-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-04-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-05-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-05-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-05-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-05-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-06-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-06-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-06-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-06-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-07-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-07-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-07-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-07-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-07-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-08-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-08-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-08-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-08-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-09-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-09-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-09-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-09-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-09-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-10-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-10-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-10-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-10-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-11-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-11-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-11-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-11-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-12-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-12-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-12-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-12-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2022-12-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-01-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-01-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-01-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-01-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-02-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-02-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-02-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-02-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-03-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-03-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-03-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-03-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-03-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-04-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-04-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-04-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-04-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-05-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-05-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-05-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-05-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-06-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-06-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-06-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-06-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-06-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-07-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-07-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-07-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-07-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-08-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-08-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-08-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-08-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-09-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-09-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-09-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-09-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-09-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-10-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-10-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-10-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-10-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-11-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-11-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-11-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-11-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-12-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-12-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-12-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-12-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2023-12-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-01-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-01-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-01-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-01-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-02-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-02-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-02-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-02-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-03-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-03-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-03-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-03-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-03-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-04-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-04-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-04-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-04-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-05-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-05-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-05-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-05-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-05-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-06-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-06-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-06-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-06-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-07-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-07-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-07-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-07-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-08-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-08-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-08-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-08-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-08-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-09-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-09-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-09-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-09-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-10-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-10-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-10-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-10-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-11-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-11-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-11-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-11-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-11-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-12-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-12-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-12-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2024-12-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-01-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-01-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-01-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-01-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-01-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-02-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-02-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-02-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-02-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-03-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-03-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-03-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-03-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-04-04,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-04-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-04-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-04-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-05-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-05-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-05-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-05-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-05-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-06-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-06-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-06-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-06-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-07-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-07-11,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-07-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-07-25,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-08-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-08-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-08-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-08-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-08-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-09-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-09-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-09-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-09-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-10-03,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-10-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-10-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-10-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-10-31,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-11-07,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-11-14,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-11-21,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-11-28,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-12-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-12-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-12-19,20,20,True,True
XS018_AMIHUD_252,weekly,20,2025-12-26,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-01-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-01-09,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-01-16,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-01-23,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-01-30,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-02-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-02-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-02-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-02-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-03-06,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-03-13,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-03-20,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-03-27,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-04-02,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-04-10,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-04-17,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-04-24,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-05-01,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-05-08,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-05-15,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-05-22,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-05-29,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-06-05,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-06-12,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-06-18,20,20,True,True
XS018_AMIHUD_252,weekly,20,2026-06-26,20,20,True,True
XS018_AMIHUD_252,weekly,50,2017-12-29,50,50,True,True
XS018_AMIHUD_252,weekly,50,2018-01-05,50,50,True,True
XS018_AMIHUD_252,weekly,50,2018-01-12,50,50,True,True
